Ano;Mês;Código.IBGE.Município;Município;Densidade
2023;8;4126405;Sertaneja;89,28062678
2021;8;4126405;Sertaneja;87,64808701
2024;4;4126405;Sertaneja;88,85327635
2024;11;4126405;Sertaneja;90,52408682
2023;9;4126405;Sertaneja;89,06695157
2019;10;4126405;Sertaneja;74,48902347
2024;9;4126405;Sertaneja;91,08875948
2019;7;4126405;Sertaneja;83,42165026
2023;11;4126405;Sertaneja;89,54772080
2022;3;4126405;Sertaneja;82,92872402
2020;12;4126405;Sertaneja;72,43098160
2024;3;4126603;Siqueira Campos;74,49914515
2023;10;4126603;Siqueira Campos;75,03397484
2021;9;4126603;Siqueira Campos;85,18346061
2019;6;4126603;Siqueira Campos;75,77726441
2023;9;4126603;Siqueira Campos;75,20494498
2019;9;4126603;Siqueira Campos;76,67967263
2020;9;4126603;Siqueira Campos;64,03595463
2021;10;4126603;Siqueira Campos;82,65505681
2020;4;4126603;Siqueira Campos;68,36220023
2020;1;4126603;Siqueira Campos;72,05462505
2020;11;4126603;Siqueira Campos;64,65716034
2022;12;4126603;Siqueira Campos;75,47674368
2022;2;4126603;Siqueira Campos;77,79847271
2021;4;4126603;Siqueira Campos;83,53804885
2019;1;4126603;Siqueira Campos;74,55963038
2022;5;4126603;Siqueira Campos;79,78208232
2024;6;4126603;Siqueira Campos;75,46359213
2022;8;4126603;Siqueira Campos;78,86107580
2023;11;4126603;Siqueira Campos;74,40270045
2022;1;4126603;Siqueira Campos;79,87055318
2023;4;4126603;Siqueira Campos;71,82061286
2023;7;4126603;Siqueira Campos;73,63552672
2020;8;4126603;Siqueira Campos;64,77010683
2019;10;4126603;Siqueira Campos;72,63989341
2019;8;4126603;Siqueira Campos;76,67967263
2022;9;4126603;Siqueira Campos;78,21226601
2024;5;4126603;Siqueira Campos;73,78896147
2024;10;4126603;Siqueira Campos;74,78491903
2023;12;4126603;Siqueira Campos;76,10363421
2021;2;4126603;Siqueira Campos;83,78276625
2020;7;4126603;Siqueira Campos;65,34895760
2019;12;4126603;Siqueira Campos;72,70175105
2024;1;4126603;Siqueira Campos;76,32282671
2021;3;4126603;Siqueira Campos;84,00865923
2021;6;4126603;Siqueira Campos;84,61574662
2021;8;4126603;Siqueira Campos;84,85751537
2024;2;4126603;Siqueira Campos;76,26145281
2020;3;4126603;Siqueira Campos;69,87057480
2021;11;4126603;Siqueira Campos;78,65524306
2022;4;4126603;Siqueira Campos;77,70068914
2024;7;4126603;Siqueira Campos;74,40114710
2023;2;4126603;Siqueira Campos;73,23659638
2023;5;4126603;Siqueira Campos;73,30235413
2021;7;4126603;Siqueira Campos;83,90761781
2019;2;4126603;Siqueira Campos;74,51631533
2024;8;4126603;Siqueira Campos;74,62466262
2021;5;4126603;Siqueira Campos;83,97101040
2020;10;4126603;Siqueira Campos;64,43126735
2024;9;4126603;Siqueira Campos;74,61201080
2024;4;4126603;Siqueira Campos;73,38564728
2021;1;4126603;Siqueira Campos;80,69085604
2022;6;4126603;Siqueira Campos;79,95902403
2022;11;4126603;Siqueira Campos;76,87080794
2020;6;4126603;Siqueira Campos;66,42558051
2019;3;4126603;Siqueira Campos;74,55963038
2022;7;4126603;Siqueira Campos;78,04129587
2019;11;4126603;Siqueira Campos;72,91111534
2023;3;4126603;Siqueira Campos;71,68909737
2022;10;4126603;Siqueira Campos;78,52351935
2021;12;4126603;Siqueira Campos;81,78897374
2020;5;4126603;Siqueira Campos;67,20118005
2019;5;4126603;Siqueira Campos;75,04090865
2023;6;4126603;Siqueira Campos;73,13576783
2023;1;4126603;Siqueira Campos;74,65257990
2019;7;4126603;Siqueira Campos;75,72801675
2024;11;4126603;Siqueira Campos;73,71373144
2019;4;4126603;Siqueira Campos;74,56925594
2023;8;4126603;Siqueira Campos;75,01643944
2020;12;4126603;Siqueira Campos;64,96776319
2020;2;4126603;Siqueira Campos;71,18385992
2022;3;4126603;Siqueira Campos;77,97075806
2023;2;4127809;Tomazina;52,07690482
2024;5;4127809;Tomazina;52,61096606
2024;7;4127809;Tomazina;51,85403178
2024;11;4127809;Tomazina;53,32548558
2020;7;4127809;Tomazina;56,10349686
2022;5;4127809;Tomazina;59,28042603
2021;1;4127809;Tomazina;51,01831690
2020;3;4127809;Tomazina;57,99444304
2020;4;4127809;Tomazina;56,73149785
2019;3;4127809;Tomazina;62,53735060
2021;2;4127809;Tomazina;58,16574869
2023;5;4127809;Tomazina;50,21362450
2023;10;4127809;Tomazina;51,35295514
2019;11;4127809;Tomazina;61,17706492
2020;12;4127809;Tomazina;55,13001153
2022;3;4127809;Tomazina;58,51409274
2019;10;4127809;Tomazina;61,29072998
2019;9;4127809;Tomazina;61,97272038
2020;5;4127809;Tomazina;55,92321293
2022;11;4127809;Tomazina;53,02634702
2019;5;4127809;Tomazina;62,59960159
2022;4;4127809;Tomazina;58,87777633
2022;12;4127809;Tomazina;52,63470211
2024;3;4127809;Tomazina;51,99382863
2021;4;4127809;Tomazina;58,76777251
2021;7;4127809;Tomazina;58,68294584
2022;10;4127809;Tomazina;54,21314977
2020;2;4127809;Tomazina;58,91639303
2023;11;4127809;Tomazina;51,09185853
2021;5;4127809;Tomazina;58,22979377
2021;6;4127809;Tomazina;58,21698476
2022;6;4127809;Tomazina;60,08572542
2019;12;4127809;Tomazina;59,83834302
2023;9;4127809;Tomazina;50,91383812
2023;6;4127809;Tomazina;49,81011156
2020;10;4127809;Tomazina;55,09158448
2019;6;4127809;Tomazina;62,36304781
2020;6;4127809;Tomazina;55,82217732
2023;7;4127809;Tomazina;50,32043674
2019;4;4127809;Tomazina;62,40039841
2021;12;4127809;Tomazina;60,13768022
2023;3;4127809;Tomazina;51,48350344
2020;9;4127809;Tomazina;54,63045984
2024;9;4127809;Tomazina;52,97233667
2021;8;4127809;Tomazina;58,66995714
2019;2;4127809;Tomazina;63,55826693
2024;2;4127809;Tomazina;51,19867078
2021;10;4127809;Tomazina;52,48733602
2022;1;4127809;Tomazina;60,46239771
2022;7;4127809;Tomazina;54,15380964
2023;12;4127809;Tomazina;51,34108711
2021;11;4127809;Tomazina;52,14962982
2021;9;4127809;Tomazina;58,42317184
2024;10;4127809;Tomazina;53,05473808
2023;8;4127809;Tomazina;51,04438642
2020;8;4127809;Tomazina;55,29652876
2022;8;4127809;Tomazina;54,61666271
2023;4;4127809;Tomazina;50,49845716
2019;7;4127809;Tomazina;62,90729982
2019;8;4127809;Tomazina;61,89694367
2023;1;4127809;Tomazina;51,85141230
2020;11;4127809;Tomazina;55,05315742
2020;1;4127809;Tomazina;59,50997727
2019;1;4127809;Tomazina;64,59163347
2022;9;4127809;Tomazina;54,30809399
2024;1;4127809;Tomazina;50,77142179
2021;3;4127809;Tomazina;58,62687332
2024;4;4127809;Tomazina;51,76833610
2022;2;4127809;Tomazina;59,89089492
2024;6;4127809;Tomazina;52,08877285
2024;8;4127809;Tomazina;52,30135374
2019;2;4128401;Uraí;86,53575203
2024;3;4128401;Uraí;102,76763410
2022;5;4128401;Uraí;89,98486602
2024;5;4128401;Uraí;101,04747260
2024;2;4128401;Uraí;104,60311360
2023;3;4128401;Uraí;104,14184120
2022;2;4128401;Uraí;87,11831212
2021;10;4128401;Uraí;90,61693225
2023;10;4128401;Uraí;103,12319820
2021;6;4128401;Uraí;94,81060942
2020;2;4128401;Uraí;79,92752342
2020;3;4128401;Uraí;79,05250133
2024;11;4128401;Uraí;101,41251080
2021;11;4128401;Uraí;89,76230749
2019;5;4128401;Uraí;86,14829165
2022;12;4128401;Uraí;104,48779550
2021;7;4128401;Uraí;94,72981394
2019;1;4128401;Uraí;86,93201832
2019;9;4128401;Uraí;86,74208945
2024;8;4128401;Uraí;103,08446240
2021;12;4128401;Uraí;91,32021722
2020;7;4128401;Uraí;76,03122505
2023;8;4128401;Uraí;103,10397850
2020;5;4128401;Uraí;77,08149196
2023;1;4128401;Uraí;103,49798190
2024;4;4128401;Uraí;101,36459730
2020;10;4128401;Uraí;74,82480263
2019;3;4128401;Uraí;86,26276858
2024;10;4128401;Uraí;102,15239740
2023;7;4128401;Uraí;102,83490290
2019;11;4128401;Uraí;82,26091568
2022;7;4128401;Uraí;99,73092447
2021;2;4128401;Uraí;93,67515302
2020;9;4128401;Uraí;74,76270735
2020;12;4128401;Uraí;74,85141489
2021;3;4128401;Uraí;93,39128892
2022;1;4128401;Uraí;87,02038636
2020;8;4128401;Uraí;75,30382329
2023;4;4128401;Uraí;103,01748990
2021;1;4128401;Uraí;92,03406369
2022;11;4128401;Uraí;105,82356330
2022;9;4128401;Uraí;101,02825290
2024;7;4128401;Uraí;102,76736810
2020;4;4128401;Uraí;77,84161216
2019;6;4128401;Uraí;86,57097570
2021;9;4128401;Uraí;91,76533428
2019;12;4128401;Uraí;81,60685876
2022;10;4128401;Uraí;104,59350370
2019;4;4128401;Uraí;86,28918633
2023;11;4128401;Uraí;104,73765140
2022;6;4128401;Uraí;90,43888543
2022;8;4128401;Uraí;100,84566600
2024;9;4128401;Uraí;103,66099740
2023;6;4128401;Uraí;102,31597160
2023;12;4128401;Uraí;105,61214680
2019;8;4128401;Uraí;87,23705144
2022;4;4128401;Uraí;88,83646399
2021;4;4128401;Uraí;93,85256808
2019;7;4128401;Uraí;86,78628248
2024;6;4128401;Uraí;101,38381700
2023;5;4128401;Uraí;102,19104360
2020;1;4128401;Uraí;80,89093159
2023;2;4128401;Uraí;104,38208730
2020;11;4128401;Uraí;74,71835359
2021;8;4128401;Uraí;94,12445473
2021;5;4128401;Uraí;94,73964340
2020;6;4128401;Uraí;76,15343822
2024;1;4128401;Uraí;105,07399580
2023;9;4128401;Uraí;103,24812610
2019;10;4128401;Uraí;82,72052325
2022;3;4128401;Uraí;87,80379240
2024;8;4128500;Wenceslau Braz;114,17910450
2019;11;4128500;Wenceslau Braz;76,64056866
2020;5;4128500;Wenceslau Braz;72,17471927
2024;4;4128500;Wenceslau Braz;111,25703560
2024;3;4128500;Wenceslau Braz;111,10068790
2022;7;4128500;Wenceslau Braz;100,92766310
2021;2;4128500;Wenceslau Braz;96,96688332
2021;12;4128500;Wenceslau Braz;97,99566071
2019;5;4128500;Wenceslau Braz;79,21209628
2024;2;4128500;Wenceslau Braz;110,20950590
2020;12;4128500;Wenceslau Braz;69,08593831
2023;1;4128500;Wenceslau Braz;104,04940590
2024;9;4128500;Wenceslau Braz;115,79001540
2019;6;4128500;Wenceslau Braz;79,21209628
2021;6;4128500;Wenceslau Braz;89,17775714
2021;9;4128500;Wenceslau Braz;98,49157971
2020;4;4128500;Wenceslau Braz;73,33367673
2020;7;4128500;Wenceslau Braz;70,64892190
2020;6;4128500;Wenceslau Braz;71,31966622
2020;2;4128500;Wenceslau Braz;75,99155249
2023;10;4128500;Wenceslau Braz;106,94183860
2022;8;4128500;Wenceslau Braz;101,56868880
2022;1;4128500;Wenceslau Braz;97,60305817
2020;8;4128500;Wenceslau Braz;69,45734035
2023;11;4128500;Wenceslau Braz;108,28642900
2021;1;4128500;Wenceslau Braz;96,86371608
2023;2;4128500;Wenceslau Braz;104,61225770
2019;8;4128500;Wenceslau Braz;78,90697435
2024;10;4128500;Wenceslau Braz;114,98713330
2021;7;4128500;Wenceslau Braz;97,18462651
2023;5;4128500;Wenceslau Braz;103,68459450
2020;9;4128500;Wenceslau Braz;68,44114309
2023;3;4128500;Wenceslau Braz;105,85261620
2024;6;4128500;Wenceslau Braz;113,37294140
2021;10;4128500;Wenceslau Braz;97,90784172
2019;2;4128500;Wenceslau Braz;79,35609957
2021;8;4128500;Wenceslau Braz;97,43258601
2023;9;4128500;Wenceslau Braz;105,91515530
2020;3;4128500;Wenceslau Braz;75,02317915
2020;1;4128500;Wenceslau Braz;76,72298341
2022;9;4128500;Wenceslau Braz;101,38107150
2023;12;4128500;Wenceslau Braz;110,09485090
2021;4;4128500;Wenceslau Braz;94,52181987
2019;9;4128500;Wenceslau Braz;78,60306995
2022;5;4128500;Wenceslau Braz;100,20146710
2023;8;4128500;Wenceslau Braz;105,12299350
2022;3;4128500;Wenceslau Braz;98,18163033
2024;11;4128500;Wenceslau Braz;114,15851780
2019;7;4128500;Wenceslau Braz;79,09240754
2023;4;4128500;Wenceslau Braz;105,30018760
2022;11;4128500;Wenceslau Braz;103,55430480
2020;10;4128500;Wenceslau Braz;68,62168575
2019;3;4128500;Wenceslau Braz;79,17609545
2024;7;4128500;Wenceslau Braz;112,40864640
2021;11;4128500;Wenceslau Braz;96,32193408
2022;12;4128500;Wenceslau Braz;104,07025220
2024;5;4128500;Wenceslau Braz;112,93516780
2019;1;4128500;Wenceslau Braz;79,54638963
2022;10;4128500;Wenceslau Braz;103,18428180
2021;5;4128500;Wenceslau Braz;93,10842876
2024;1;4128500;Wenceslau Braz;109,96977280
2021;3;4128500;Wenceslau Braz;95,76498504
2019;12;4128500;Wenceslau Braz;77,17111363
2023;6;4128500;Wenceslau Braz;103,50218890
2019;10;4128500;Wenceslau Braz;76,87236015
2022;6;4128500;Wenceslau Braz;100,24279370
2022;4;4128500;Wenceslau Braz;98,50191135
2020;11;4128500;Wenceslau Braz;68,83833694
2023;7;4128500;Wenceslau Braz;104,37252450
2022;2;4128500;Wenceslau Braz;97,27761132
2019;4;4128500;Wenceslau Braz;79,14523761
