"Código.IBGE.Município","Ano","Mês","UF","Município","Faixa.de.Velocidade","Velocidade","Tecnologia","Meio.de.Acesso","Tipo.de.Pessoa","Tipo.de.Produto","Acessos","Municipio","AreaTerritorialkm22022","Populacaoresidentepessoas2022","Densidadedemograficahabkm22022","Escolarizacao6a14anos2010","IDHM2010","PIBpercapita2021"
4102406,2024,9,"PR","Bandeirantes","2Mbps a 12Mbps",5,"ADSL2","Cabo Metálico","Pessoa Jurídica","INTERNET",7,"Bandeirantes",445.192,31273,70.25,97.8,0.727,33274.08
4102406,2024,1,"PR","Bandeirantes","> 34Mbps",200,"FTTH","Fibra","Pessoa Jurídica","INTERNET",1,"Bandeirantes",445.192,31273,70.25,97.8,0.727,33274.08
4102406,2024,7,"PR","Bandeirantes","> 34Mbps",360,"FTTH","Fibra","Pessoa Jurídica","INTERNET",21,"Bandeirantes",445.192,31273,70.25,97.8,0.727,33274.08
4102406,2024,2,"PR","Bandeirantes","12Mbps a 34Mbps",15,"ADSL2","Cabo Metálico","Pessoa Jurídica","INTERNET",7,"Bandeirantes",445.192,31273,70.25,97.8,0.727,33274.08
4102406,2024,5,"PR","Bandeirantes","> 34Mbps",750,"Wi-Fi","Rádio","Pessoa Física","INTERNET",2,"Bandeirantes",445.192,31273,70.25,97.8,0.727,33274.08
4102406,2024,4,"PR","Bandeirantes","2Mbps a 12Mbps",4,"FTTB","Fibra","Pessoa Jurídica","LINHA_DEDICADA",2,"Bandeirantes",445.192,31273,70.25,97.8,0.727,33274.08
4102406,2024,1,"PR","Bandeirantes","> 34Mbps",200,"ETHERNET","Fibra","Pessoa Jurídica","LINHA_DEDICADA",1,"Bandeirantes",445.192,31273,70.25,97.8,0.727,33274.08
4102406,2024,4,"PR","Bandeirantes","512kbps a 2Mbps",1,"VSAT","Satélite","Pessoa Jurídica","INTERNET",1,"Bandeirantes",445.192,31273,70.25,97.8,0.727,33274.08
4102406,2024,4,"PR","Bandeirantes","> 34Mbps",750,"FTTH","Fibra","Pessoa Física","INTERNET",39,"Bandeirantes",445.192,31273,70.25,97.8,0.727,33274.08
4102406,2024,9,"PR","Bandeirantes","2Mbps a 12Mbps",10,"ETHERNET","Fibra","Pessoa Jurídica","LINHA_DEDICADA",1,"Bandeirantes",445.192,31273,70.25,97.8,0.727,33274.08
4102406,2024,4,"PR","Bandeirantes","> 34Mbps",40,"FTTH","Fibra","Pessoa Física","INTERNET",83,"Bandeirantes",445.192,31273,70.25,97.8,0.727,33274.08
4102406,2024,5,"PR","Bandeirantes","12Mbps a 34Mbps",15,"FTTH","Fibra","Pessoa Física","INTERNET",23,"Bandeirantes",445.192,31273,70.25,97.8,0.727,33274.08
4102406,2024,8,"PR","Bandeirantes","2Mbps a 12Mbps",6,"FTTH","Fibra","Pessoa Física","INTERNET",2,"Bandeirantes",445.192,31273,70.25,97.8,0.727,33274.08
4102406,2024,7,"PR","Bandeirantes","> 34Mbps",10240,"ETHERNET","Fibra","Pessoa Jurídica","LINHA_DEDICADA",2,"Bandeirantes",445.192,31273,70.25,97.8,0.727,33274.08
4102406,2024,5,"PR","Bandeirantes","2Mbps a 12Mbps",5,"ADSL2","Cabo Metálico","Pessoa Física","INTERNET",22,"Bandeirantes",445.192,31273,70.25,97.8,0.727,33274.08
4102406,2024,7,"PR","Bandeirantes","> 34Mbps",450,"FTTH","Fibra","Pessoa Física","INTERNET",481,"Bandeirantes",445.192,31273,70.25,97.8,0.727,33274.08
4102406,2024,4,"PR","Bandeirantes","> 34Mbps",1000,"FTTH","Fibra","Pessoa Física","INTERNET",1,"Bandeirantes",445.192,31273,70.25,97.8,0.727,33274.08
4102406,2024,4,"PR","Bandeirantes","> 34Mbps",735,"FTTH","Fibra","Pessoa Jurídica","INTERNET",7,"Bandeirantes",445.192,31273,70.25,97.8,0.727,33274.08
4102406,2024,8,"PR","Bandeirantes","2Mbps a 12Mbps",10,"VSAT","Satélite","Pessoa Física","INTERNET",1,"Bandeirantes",445.192,31273,70.25,97.8,0.727,33274.08
4102406,2024,6,"PR","Bandeirantes","> 34Mbps",900,"FTTH","Fibra","Pessoa Física","INTERNET",9,"Bandeirantes",445.192,31273,70.25,97.8,0.727,33274.08
4102406,2024,2,"PR","Bandeirantes","12Mbps a 34Mbps",25,"FTTH","Fibra","Pessoa Física","INTERNET",77,"Bandeirantes",445.192,31273,70.25,97.8,0.727,33274.08
4102406,2024,7,"PR","Bandeirantes","> 34Mbps",220,"FTTH","Fibra","Pessoa Jurídica","INTERNET",1,"Bandeirantes",445.192,31273,70.25,97.8,0.727,33274.08
4102406,2024,7,"PR","Bandeirantes","> 34Mbps",100,"FTTH","Fibra","Pessoa Física","INTERNET",897,"Bandeirantes",445.192,31273,70.25,97.8,0.727,33274.08
4102406,2024,4,"PR","Bandeirantes","2Mbps a 12Mbps",10,"FTTB","Fibra","Pessoa Jurídica","LINHA_DEDICADA",2,"Bandeirantes",445.192,31273,70.25,97.8,0.727,33274.08
4102406,2024,1,"PR","Bandeirantes","> 34Mbps",263,"FTTH","Fibra","Pessoa Jurídica","INTERNET",1,"Bandeirantes",445.192,31273,70.25,97.8,0.727,33274.08
4102406,2024,5,"PR","Bandeirantes","> 34Mbps",100,"ETHERNET","Fibra","Pessoa Jurídica","INTERNET",2,"Bandeirantes",445.192,31273,70.25,97.8,0.727,33274.08
4102406,2024,6,"PR","Bandeirantes","12Mbps a 34Mbps",30.72,"FTTH","Fibra","Pessoa Jurídica","INTERNET",1,"Bandeirantes",445.192,31273,70.25,97.8,0.727,33274.08
4102406,2024,2,"PR","Bandeirantes","> 34Mbps",100,"ETHERNET","Fibra","Pessoa Jurídica","INTERNET",2,"Bandeirantes",445.192,31273,70.25,97.8,0.727,33274.08
4102406,2024,4,"PR","Bandeirantes","2Mbps a 12Mbps",10,"FTTH","Fibra","Pessoa Jurídica","INTERNET",1,"Bandeirantes",445.192,31273,70.25,97.8,0.727,33274.08
4102406,2024,7,"PR","Bandeirantes","0Kbps a 512Kbps",0.00938,"HDSL","Cabo Metálico","Pessoa Jurídica","LINHA_DEDICADA",4,"Bandeirantes",445.192,31273,70.25,97.8,0.727,33274.08
4102406,2024,7,"PR","Bandeirantes","> 34Mbps",100,"VSAT","Satélite","Pessoa Física","INTERNET",16,"Bandeirantes",445.192,31273,70.25,97.8,0.727,33274.08
4102406,2024,1,"PR","Bandeirantes","> 34Mbps",102.4,"FTTH","Fibra","Pessoa Jurídica","INTERNET",1,"Bandeirantes",445.192,31273,70.25,97.8,0.727,33274.08
4102406,2024,9,"PR","Bandeirantes","> 34Mbps",250,"FTTH","Fibra","Pessoa Física","INTERNET",281,"Bandeirantes",445.192,31273,70.25,97.8,0.727,33274.08
4102406,2024,4,"PR","Bandeirantes","> 34Mbps",300,"FTTH","Fibra","Pessoa Jurídica","INTERNET",52,"Bandeirantes",445.192,31273,70.25,97.8,0.727,33274.08
4102406,2024,4,"PR","Bandeirantes","12Mbps a 34Mbps",20,"DWDM","Fibra","Pessoa Jurídica","M2M",1,"Bandeirantes",445.192,31273,70.25,97.8,0.727,33274.08
4102406,2024,1,"PR","Bandeirantes","> 34Mbps",50,"VSAT","Satélite","Pessoa Física","INTERNET",1,"Bandeirantes",445.192,31273,70.25,97.8,0.727,33274.08
4102406,2024,2,"PR","Bandeirantes","512kbps a 2Mbps",2,"FTTB","Fibra","Pessoa Jurídica","LINHA_DEDICADA",1,"Bandeirantes",445.192,31273,70.25,97.8,0.727,33274.08
4102406,2024,2,"PR","Bandeirantes","512kbps a 2Mbps",1,"VSAT","Satélite","Pessoa Jurídica","INTERNET",1,"Bandeirantes",445.192,31273,70.25,97.8,0.727,33274.08
4102406,2024,3,"PR","Bandeirantes","2Mbps a 12Mbps",3,"ADSL2","Cabo Metálico","Pessoa Jurídica","INTERNET",4,"Bandeirantes",445.192,31273,70.25,97.8,0.727,33274.08
4102406,2024,5,"PR","Bandeirantes","2Mbps a 12Mbps",10,"ADSL2","Cabo Metálico","Pessoa Física","INTERNET",31,"Bandeirantes",445.192,31273,70.25,97.8,0.727,33274.08
4102406,2024,4,"PR","Bandeirantes","> 34Mbps",700,"FTTH","Fibra","Pessoa Física","INTERNET",5,"Bandeirantes",445.192,31273,70.25,97.8,0.727,33274.08
4102406,2024,9,"PR","Bandeirantes","> 34Mbps",100,"FTTH","Fibra","Pessoa Física","INTERNET",17,"Bandeirantes",445.192,31273,70.25,97.8,0.727,33274.08
4102406,2024,8,"PR","Bandeirantes","2Mbps a 12Mbps",4,"HDSL","Cabo Metálico","Pessoa Jurídica","INTERNET",1,"Bandeirantes",445.192,31273,70.25,97.8,0.727,33274.08
4102406,2024,1,"PR","Bandeirantes","2Mbps a 12Mbps",8,"ADSL2","Cabo Metálico","Pessoa Física","INTERNET",2,"Bandeirantes",445.192,31273,70.25,97.8,0.727,33274.08
4102406,2024,2,"PR","Bandeirantes","> 34Mbps",70,"FTTH","Fibra","Pessoa Física","INTERNET",10,"Bandeirantes",445.192,31273,70.25,97.8,0.727,33274.08
4102406,2024,6,"PR","Bandeirantes","> 34Mbps",263,"FTTH","Rádio","Pessoa Física","INTERNET",3,"Bandeirantes",445.192,31273,70.25,97.8,0.727,33274.08
4102406,2024,7,"PR","Bandeirantes","> 34Mbps",156,"FTTH","Fibra","Pessoa Física","INTERNET",46,"Bandeirantes",445.192,31273,70.25,97.8,0.727,33274.08
4102406,2024,3,"PR","Bandeirantes","> 34Mbps",100,"FTTB","Fibra","Pessoa Jurídica","LINHA_DEDICADA",1,"Bandeirantes",445.192,31273,70.25,97.8,0.727,33274.08
4102406,2024,1,"PR","Bandeirantes","512kbps a 2Mbps",2,"ETHERNET","Fibra","Pessoa Jurídica","LINHA_DEDICADA",13,"Bandeirantes",445.192,31273,70.25,97.8,0.727,33274.08
4102406,2024,4,"PR","Bandeirantes","12Mbps a 34Mbps",25,"ETHERNET","Rádio","Pessoa Física","INTERNET",40,"Bandeirantes",445.192,31273,70.25,97.8,0.727,33274.08
4102406,2024,2,"PR","Bandeirantes","> 34Mbps",600,"FTTH","Fibra","Pessoa Física","INTERNET",64,"Bandeirantes",445.192,31273,70.25,97.8,0.727,33274.08
4102406,2024,3,"PR","Bandeirantes","2Mbps a 12Mbps",6,"FTTH","Fibra","Pessoa Física","INTERNET",3,"Bandeirantes",445.192,31273,70.25,97.8,0.727,33274.08
4102406,2024,3,"PR","Bandeirantes","12Mbps a 34Mbps",15,"ADSL2","Cabo Metálico","Pessoa Jurídica","INTERNET",5,"Bandeirantes",445.192,31273,70.25,97.8,0.727,33274.08
4102406,2024,7,"PR","Bandeirantes","> 34Mbps",40,"FTTH","Fibra","Pessoa Física","INTERNET",67,"Bandeirantes",445.192,31273,70.25,97.8,0.727,33274.08
4102406,2024,4,"PR","Bandeirantes","> 34Mbps",100,"FTTH","Fibra","Pessoa Jurídica","INTERNET",1,"Bandeirantes",445.192,31273,70.25,97.8,0.727,33274.08
4102406,2024,6,"PR","Bandeirantes","2Mbps a 12Mbps",4,"DWDM","Fibra","Pessoa Jurídica","M2M",1,"Bandeirantes",445.192,31273,70.25,97.8,0.727,33274.08
4102406,2024,7,"PR","Bandeirantes","> 34Mbps",300,"FTTH","Fibra","Pessoa Física","INTERNET",1184,"Bandeirantes",445.192,31273,70.25,97.8,0.727,33274.08
4102406,2024,5,"PR","Bandeirantes","12Mbps a 34Mbps",30.72,"FTTH","Fibra","Pessoa Jurídica","INTERNET",1,"Bandeirantes",445.192,31273,70.25,97.8,0.727,33274.08
4102406,2024,4,"PR","Bandeirantes","0Kbps a 512Kbps",0.00234,"FTTB","Fibra","Pessoa Jurídica","LINHA_DEDICADA",1,"Bandeirantes",445.192,31273,70.25,97.8,0.727,33274.08
4102406,2024,1,"PR","Bandeirantes","2Mbps a 12Mbps",10,"VSAT","Satélite","Pessoa Jurídica","INTERNET",1,"Bandeirantes",445.192,31273,70.25,97.8,0.727,33274.08
4102406,2024,5,"PR","Bandeirantes","> 34Mbps",100,"FTTB","Fibra","Pessoa Jurídica","LINHA_DEDICADA",1,"Bandeirantes",445.192,31273,70.25,97.8,0.727,33274.08
4102406,2024,7,"PR","Bandeirantes","> 34Mbps",800,"FTTH","Fibra","Pessoa Física","INTERNET",65,"Bandeirantes",445.192,31273,70.25,97.8,0.727,33274.08
4102406,2024,3,"PR","Bandeirantes","12Mbps a 34Mbps",15,"FTTH","Fibra","Pessoa Física","INTERNET",24,"Bandeirantes",445.192,31273,70.25,97.8,0.727,33274.08
4102406,2024,6,"PR","Bandeirantes","> 34Mbps",788,"FTTH","Fibra","Pessoa Jurídica","INTERNET",2,"Bandeirantes",445.192,31273,70.25,97.8,0.727,33274.08
4102406,2024,8,"PR","Bandeirantes","12Mbps a 34Mbps",15,"VSAT","Satélite","Pessoa Jurídica","INTERNET",2,"Bandeirantes",445.192,31273,70.25,97.8,0.727,33274.08
4102406,2024,2,"PR","Bandeirantes","> 34Mbps",360,"FTTH","Fibra","Pessoa Jurídica","INTERNET",24,"Bandeirantes",445.192,31273,70.25,97.8,0.727,33274.08
4102406,2024,7,"PR","Bandeirantes","2Mbps a 12Mbps",6,"FTTH","Fibra","Pessoa Física","INTERNET",2,"Bandeirantes",445.192,31273,70.25,97.8,0.727,33274.08
4102406,2024,7,"PR","Bandeirantes","> 34Mbps",600,"FTTH","Fibra","Pessoa Jurídica","INTERNET",10,"Bandeirantes",445.192,31273,70.25,97.8,0.727,33274.08
4102406,2024,7,"PR","Bandeirantes","> 34Mbps",1024,"FTTH","Fibra","Pessoa Física","INTERNET",12,"Bandeirantes",445.192,31273,70.25,97.8,0.727,33274.08
4102406,2024,3,"PR","Bandeirantes","2Mbps a 12Mbps",10,"ADSL2","Cabo Metálico","Pessoa Jurídica","INTERNET",9,"Bandeirantes",445.192,31273,70.25,97.8,0.727,33274.08
4102406,2024,5,"PR","Bandeirantes","> 34Mbps",150,"FTTH","Fibra","Pessoa Física","INTERNET",36,"Bandeirantes",445.192,31273,70.25,97.8,0.727,33274.08
4102406,2024,2,"PR","Bandeirantes","> 34Mbps",450,"FTTH","Fibra","Pessoa Física","INTERNET",9,"Bandeirantes",445.192,31273,70.25,97.8,0.727,33274.08
4102406,2024,3,"PR","Bandeirantes","12Mbps a 34Mbps",25,"ETHERNET","Rádio","Pessoa Jurídica","INTERNET",8,"Bandeirantes",445.192,31273,70.25,97.8,0.727,33274.08
4102406,2024,8,"PR","Bandeirantes","> 34Mbps",140,"FTTH","Fibra","Pessoa Física","INTERNET",61,"Bandeirantes",445.192,31273,70.25,97.8,0.727,33274.08
4102406,2024,3,"PR","Bandeirantes","0Kbps a 512Kbps",0.29297,"ADSL1","Cabo Metálico","Pessoa Física","INTERNET",2,"Bandeirantes",445.192,31273,70.25,97.8,0.727,33274.08
4102406,2024,1,"PR","Bandeirantes","> 34Mbps",400,"FTTH","Fibra","Pessoa Jurídica","INTERNET",26,"Bandeirantes",445.192,31273,70.25,97.8,0.727,33274.08
4102406,2024,5,"PR","Bandeirantes","> 34Mbps",1024,"FTTH","Fibra","Pessoa Física","INTERNET",13,"Bandeirantes",445.192,31273,70.25,97.8,0.727,33274.08
4102406,2024,5,"PR","Bandeirantes","2Mbps a 12Mbps",8,"ADSL2","Cabo Metálico","Pessoa Jurídica","INTERNET",1,"Bandeirantes",445.192,31273,70.25,97.8,0.727,33274.08
4102406,2024,7,"PR","Bandeirantes","12Mbps a 34Mbps",25,"FTTH","Fibra","Pessoa Jurídica","INTERNET",1,"Bandeirantes",445.192,31273,70.25,97.8,0.727,33274.08
4102406,2024,7,"PR","Bandeirantes","512kbps a 2Mbps",2,"ADSL1","Cabo Metálico","Pessoa Física","INTERNET",8,"Bandeirantes",445.192,31273,70.25,97.8,0.727,33274.08
4102406,2024,1,"PR","Bandeirantes","512kbps a 2Mbps",1,"FTTB","Fibra","Pessoa Jurídica","LINHA_DEDICADA",2,"Bandeirantes",445.192,31273,70.25,97.8,0.727,33274.08
4102406,2024,4,"PR","Bandeirantes","> 34Mbps",250,"FTTH","Fibra","Pessoa Física","INTERNET",6,"Bandeirantes",445.192,31273,70.25,97.8,0.727,33274.08
4102406,2024,5,"PR","Bandeirantes","512kbps a 2Mbps",2,"ADSL1","Cabo Metálico","Pessoa Física","INTERNET",16,"Bandeirantes",445.192,31273,70.25,97.8,0.727,33274.08
4102406,2024,9,"PR","Bandeirantes","> 34Mbps",360,"FTTH","Fibra","Pessoa Jurídica","INTERNET",19,"Bandeirantes",445.192,31273,70.25,97.8,0.727,33274.08
4102406,2024,5,"PR","Bandeirantes","> 34Mbps",700,"FTTH","Fibra","Pessoa Física","INTERNET",11,"Bandeirantes",445.192,31273,70.25,97.8,0.727,33274.08
4102406,2024,3,"PR","Bandeirantes","0Kbps a 512Kbps",0.00234,"FTTB","Fibra","Pessoa Jurídica","LINHA_DEDICADA",1,"Bandeirantes",445.192,31273,70.25,97.8,0.727,33274.08
4102406,2024,8,"PR","Bandeirantes","0Kbps a 512Kbps",0.00234,"FTTB","Fibra","Pessoa Jurídica","LINHA_DEDICADA",1,"Bandeirantes",445.192,31273,70.25,97.8,0.727,33274.08
4102406,2024,1,"PR","Bandeirantes","> 34Mbps",156,"FTTH","Fibra","Pessoa Física","INTERNET",80,"Bandeirantes",445.192,31273,70.25,97.8,0.727,33274.08
4102406,2024,1,"PR","Bandeirantes","12Mbps a 34Mbps",30,"FTTH","Fibra","Pessoa Física","INTERNET",1,"Bandeirantes",445.192,31273,70.25,97.8,0.727,33274.08
4102406,2024,5,"PR","Bandeirantes","> 34Mbps",140,"FTTH","Fibra","Pessoa Física","INTERNET",74,"Bandeirantes",445.192,31273,70.25,97.8,0.727,33274.08
4102406,2024,2,"PR","Bandeirantes","> 34Mbps",700,"FTTH","Fibra","Pessoa Física","INTERNET",10,"Bandeirantes",445.192,31273,70.25,97.8,0.727,33274.08
4102406,2024,3,"PR","Bandeirantes","> 34Mbps",300,"FTTH","Fibra","Pessoa Jurídica","INTERNET",52,"Bandeirantes",445.192,31273,70.25,97.8,0.727,33274.08
4102406,2024,2,"PR","Bandeirantes","> 34Mbps",600,"FTTH","Fibra","Pessoa Jurídica","INTERNET",14,"Bandeirantes",445.192,31273,70.25,97.8,0.727,33274.08
4102406,2024,1,"PR","Bandeirantes","> 34Mbps",630,"FTTH","Fibra","Pessoa Física","INTERNET",1,"Bandeirantes",445.192,31273,70.25,97.8,0.727,33274.08
4102406,2024,1,"PR","Bandeirantes","2Mbps a 12Mbps",10,"ETHERNET","Fibra","Pessoa Jurídica","LINHA_DEDICADA",2,"Bandeirantes",445.192,31273,70.25,97.8,0.727,33274.08
4102406,2024,5,"PR","Bandeirantes","> 34Mbps",100,"FTTH","Fibra","Pessoa Física","INTERNET",482,"Bandeirantes",445.192,31273,70.25,97.8,0.727,33274.08
4102406,2024,2,"PR","Bandeirantes","> 34Mbps",400,"FTTH","Fibra","Pessoa Jurídica","INTERNET",28,"Bandeirantes",445.192,31273,70.25,97.8,0.727,33274.08
4102406,2024,9,"PR","Bandeirantes","2Mbps a 12Mbps",8,"ETHERNET","Fibra","Pessoa Jurídica","LINHA_DEDICADA",1,"Bandeirantes",445.192,31273,70.25,97.8,0.727,33274.08
4102406,2024,5,"PR","Bandeirantes","> 34Mbps",263,"FTTH","Fibra","Pessoa Física","INTERNET",248,"Bandeirantes",445.192,31273,70.25,97.8,0.727,33274.08
4102406,2024,3,"PR","Bandeirantes","> 34Mbps",900,"FTTH","Fibra","Pessoa Física","INTERNET",4,"Bandeirantes",445.192,31273,70.25,97.8,0.727,33274.08
4102406,2024,8,"PR","Bandeirantes","> 34Mbps",150,"FTTH","Fibra","Pessoa Física","INTERNET",6,"Bandeirantes",445.192,31273,70.25,97.8,0.727,33274.08
4102406,2024,6,"PR","Bandeirantes","2Mbps a 12Mbps",10,"ETHERNET","Fibra","Pessoa Jurídica","LINHA_DEDICADA",2,"Bandeirantes",445.192,31273,70.25,97.8,0.727,33274.08
4102406,2024,9,"PR","Bandeirantes","12Mbps a 34Mbps",15,"ADSL2","Cabo Metálico","Pessoa Física","INTERNET",9,"Bandeirantes",445.192,31273,70.25,97.8,0.727,33274.08
4102406,2024,2,"PR","Bandeirantes","512kbps a 2Mbps",0.512,"VSAT","Satélite","Pessoa Jurídica","INTERNET",1,"Bandeirantes",445.192,31273,70.25,97.8,0.727,33274.08
4102406,2024,8,"PR","Bandeirantes","> 34Mbps",420,"FTTH","Fibra","Pessoa Jurídica","INTERNET",1,"Bandeirantes",445.192,31273,70.25,97.8,0.727,33274.08
4102406,2024,5,"PR","Bandeirantes","512kbps a 2Mbps",1,"VSAT","Satélite","Pessoa Jurídica","INTERNET",1,"Bandeirantes",445.192,31273,70.25,97.8,0.727,33274.08
4102406,2024,7,"PR","Bandeirantes","> 34Mbps",50,"FTTH","Fibra","Pessoa Física","INTERNET",16,"Bandeirantes",445.192,31273,70.25,97.8,0.727,33274.08
4102406,2024,2,"PR","Bandeirantes","2Mbps a 12Mbps",10,"ADSL2","Cabo Metálico","Pessoa Jurídica","INTERNET",26,"Bandeirantes",445.192,31273,70.25,97.8,0.727,33274.08
4102406,2024,9,"PR","Bandeirantes","> 34Mbps",300,"FTTH","Fibra","Pessoa Física","INTERNET",210,"Bandeirantes",445.192,31273,70.25,97.8,0.727,33274.08
4102406,2024,6,"PR","Bandeirantes","> 34Mbps",153.6,"FTTH","Fibra","Pessoa Jurídica","INTERNET",1,"Bandeirantes",445.192,31273,70.25,97.8,0.727,33274.08
4102406,2024,5,"PR","Bandeirantes","> 34Mbps",200,"FTTH","Fibra","Pessoa Física","INTERNET",250,"Bandeirantes",445.192,31273,70.25,97.8,0.727,33274.08
4102406,2024,3,"PR","Bandeirantes","> 34Mbps",350,"FTTH","Fibra","Pessoa Física","INTERNET",25,"Bandeirantes",445.192,31273,70.25,97.8,0.727,33274.08
4102406,2024,9,"PR","Bandeirantes","0Kbps a 512Kbps",0.00234,"FTTB","Fibra","Pessoa Jurídica","LINHA_DEDICADA",1,"Bandeirantes",445.192,31273,70.25,97.8,0.727,33274.08
4102406,2024,5,"PR","Bandeirantes","> 34Mbps",153.6,"FTTH","Fibra","Pessoa Jurídica","INTERNET",1,"Bandeirantes",445.192,31273,70.25,97.8,0.727,33274.08
4102406,2024,3,"PR","Bandeirantes","> 34Mbps",525,"FTTH","Fibra","Pessoa Jurídica","INTERNET",1,"Bandeirantes",445.192,31273,70.25,97.8,0.727,33274.08
4102406,2024,1,"PR","Bandeirantes","2Mbps a 12Mbps",5,"ADSL2","Cabo Metálico","Pessoa Física","INTERNET",28,"Bandeirantes",445.192,31273,70.25,97.8,0.727,33274.08
4102406,2024,1,"PR","Bandeirantes","> 34Mbps",250,"FTTH","Fibra","Pessoa Jurídica","INTERNET",10,"Bandeirantes",445.192,31273,70.25,97.8,0.727,33274.08
4102406,2024,4,"PR","Bandeirantes","12Mbps a 34Mbps",15,"ADSL2","Cabo Metálico","Pessoa Jurídica","INTERNET",7,"Bandeirantes",445.192,31273,70.25,97.8,0.727,33274.08
4102406,2024,5,"PR","Bandeirantes","512kbps a 2Mbps",1,"ETHERNET","Fibra","Pessoa Jurídica","LINHA_DEDICADA",1,"Bandeirantes",445.192,31273,70.25,97.8,0.727,33274.08
4102406,2024,4,"PR","Bandeirantes","> 34Mbps",525,"FTTH","Rádio","Pessoa Física","INTERNET",3,"Bandeirantes",445.192,31273,70.25,97.8,0.727,33274.08
4102406,2024,3,"PR","Bandeirantes","> 34Mbps",450,"FTTH","Fibra","Pessoa Física","INTERNET",6,"Bandeirantes",445.192,31273,70.25,97.8,0.727,33274.08
4102406,2024,2,"PR","Bandeirantes","> 34Mbps",630,"FTTH","Fibra","Pessoa Jurídica","INTERNET",4,"Bandeirantes",445.192,31273,70.25,97.8,0.727,33274.08
4102406,2024,2,"PR","Bandeirantes","2Mbps a 12Mbps",4,"DWDM","Fibra","Pessoa Jurídica","M2M",1,"Bandeirantes",445.192,31273,70.25,97.8,0.727,33274.08
4102406,2024,5,"PR","Bandeirantes","12Mbps a 34Mbps",15,"ETHERNET","Cabo Metálico","Pessoa Jurídica","OUTROS",1,"Bandeirantes",445.192,31273,70.25,97.8,0.727,33274.08
4102406,2024,2,"PR","Bandeirantes","2Mbps a 12Mbps",10,"FTTH","Fibra","Pessoa Jurídica","INTERNET",1,"Bandeirantes",445.192,31273,70.25,97.8,0.727,33274.08
4102406,2024,1,"PR","Bandeirantes","> 34Mbps",300,"FTTH","Fibra","Pessoa Física","INTERNET",99,"Bandeirantes",445.192,31273,70.25,97.8,0.727,33274.08
4102406,2024,2,"PR","Bandeirantes","> 34Mbps",600,"FTTH","Fibra","Pessoa Física","INTERNET",96,"Bandeirantes",445.192,31273,70.25,97.8,0.727,33274.08
4102406,2024,3,"PR","Bandeirantes","> 34Mbps",630,"FTTH","Fibra","Pessoa Física","INTERNET",1,"Bandeirantes",445.192,31273,70.25,97.8,0.727,33274.08
4102406,2024,7,"PR","Bandeirantes","> 34Mbps",102.4,"FTTH","Fibra","Pessoa Jurídica","INTERNET",2,"Bandeirantes",445.192,31273,70.25,97.8,0.727,33274.08
4102406,2024,3,"PR","Bandeirantes","> 34Mbps",100,"VSAT","Satélite","Pessoa Física","INTERNET",12,"Bandeirantes",445.192,31273,70.25,97.8,0.727,33274.08
4102406,2024,7,"PR","Bandeirantes","2Mbps a 12Mbps",2.048,"ADSL1","Cabo Metálico","Pessoa Jurídica","OUTROS",1,"Bandeirantes",445.192,31273,70.25,97.8,0.727,33274.08
4102406,2024,9,"PR","Bandeirantes","512kbps a 2Mbps",1,"VSAT","Satélite","Pessoa Jurídica","INTERNET",1,"Bandeirantes",445.192,31273,70.25,97.8,0.727,33274.08
4102406,2024,4,"PR","Bandeirantes","2Mbps a 12Mbps",10,"ETHERNET","Fibra","Pessoa Jurídica","LINHA_DEDICADA",2,"Bandeirantes",445.192,31273,70.25,97.8,0.727,33274.08
4102406,2024,3,"PR","Bandeirantes","> 34Mbps",600,"FTTH","Fibra","Pessoa Física","INTERNET",66,"Bandeirantes",445.192,31273,70.25,97.8,0.727,33274.08
4102406,2024,2,"PR","Bandeirantes","12Mbps a 34Mbps",25,"ETHERNET","Rádio","Pessoa Jurídica","INTERNET",8,"Bandeirantes",445.192,31273,70.25,97.8,0.727,33274.08
4102406,2024,9,"PR","Bandeirantes","> 34Mbps",140,"FTTH","Fibra","Pessoa Física","INTERNET",56,"Bandeirantes",445.192,31273,70.25,97.8,0.727,33274.08
4102406,2024,2,"PR","Bandeirantes","12Mbps a 34Mbps",20,"ETHERNET","Fibra","Pessoa Jurídica","LINHA_DEDICADA",1,"Bandeirantes",445.192,31273,70.25,97.8,0.727,33274.08
4102406,2024,9,"PR","Bandeirantes","> 34Mbps",70,"FTTH","Fibra","Pessoa Física","INTERNET",8,"Bandeirantes",445.192,31273,70.25,97.8,0.727,33274.08
4102406,2024,2,"PR","Bandeirantes","> 34Mbps",750,"Wi-Fi","Fibra","Pessoa Física","INTERNET",1,"Bandeirantes",445.192,31273,70.25,97.8,0.727,33274.08
4102406,2024,7,"PR","Bandeirantes","12Mbps a 34Mbps",15,"ADSL2","Cabo Metálico","Pessoa Jurídica","INTERNET",5,"Bandeirantes",445.192,31273,70.25,97.8,0.727,33274.08
4102406,2024,2,"PR","Bandeirantes","> 34Mbps",50,"VSAT","Satélite","Pessoa Física","INTERNET",1,"Bandeirantes",445.192,31273,70.25,97.8,0.727,33274.08
4102406,2024,9,"PR","Bandeirantes","512kbps a 2Mbps",1,"FTTH","Fibra","Pessoa Jurídica","INTERNET",3,"Bandeirantes",445.192,31273,70.25,97.8,0.727,33274.08
